seq_label,lstm_ae_pred,lstm_ae_score
0,0,0.38083529336792055
0,0,0.3582271103497889
0,0,0.3738651295789461
0,0,0.28150611650478785
0,0,0.3572403042030781
0,0,0.41149800544976217
0,0,0.4766555682837104
0,0,0.4255849139603689
0,0,0.38857702318781506
0,0,0.46538562765829017
0,0,0.5105916386863268
0,0,0.5777969954950397
0,0,0.6530266594844152
0,0,0.5638842779893228
0,0,0.5532359888014662
0,0,0.5602178704970133
0,0,0.5013450069322972
0,0,0.6095863123227231
0,1,0.7037948566499947
0,1,0.7569568021022629
0,0,0.6337886615974586
0,0,0.6501099193305572
0,0,0.431393761117589
0,0,0.3737891994036149
0,0,0.47643588915209767
0,0,0.45046217383455717
0,0,0.3817173310845786
0,0,0.3471504834137266
0,0,0.37721978155782127
0,0,0.3437328913506115
0,0,0.32044651407715374
0,0,0.429726842581598
0,0,0.46038893447766654
0,0,0.44117647958054323
0,0,0.4333654809665232
0,0,0.43395638743656284
0,0,0.4698579318991272
0,0,0.4024018948504393
0,0,0.38857427700304226
0,0,0.3947709137833351
0,0,0.3742990288589837
0,0,0.41218163910158995
0,0,0.325422821808238
0,0,0.29881523931364057
0,0,0.4247656322039175
0,0,0.5107581087546268
0,0,0.5943128415226849
0,0,0.5813374824888082
0,0,0.5342354406945772
0,0,0.5098401940689422
0,0,0.47686054099349834
0,0,0.5650608038780759
0,0,0.5308947232949326
0,0,0.6045035999489776
0,0,0.4215610313759476
0,0,0.39742434859923026
0,0,0.3465621233411498
0,0,0.31932587654768124
0,0,0.29778344196607603
0,0,0.27940332767389325
0,0,0.3071525655097922
0,0,0.2731421957933496
0,0,0.275965966037857
0,0,0.2304690898438999
0,0,0.32854379000224765
0,0,0.33154725032915383
0,0,0.3075162743943809
